source,domain,sub_domain,table_name,table_label,name,label,unit,type_var,type_data,type_level,substudy
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_001a__01,"How many times has this (police officer provided assistance, protection, or any other services) happened to you in the past year? [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_001b,"Has a police officer ever provided assistance, protection, or any other services to a close friend or family member? [Youth]",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_001b__01,"How many times has this (police officer provided assistance, protection, or any other services) happened to a close friend or family member in the past year? [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_002a,Have you ever had a negative or bad experience with police? [Youth],NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_002b,Has a close friend or family member ever had a negative or bad experience with police? [Youth],NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_003a,"Has a police officer ever been physically aggressive towards you, including grabbing or pushing you aggressively? [Youth]",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_003a__01,How many times has this (police officer was physically aggressive) happened to you in the past year? [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_003b,"Has a police officer ever been physically aggressive towards a close friend or family member, including grabbing or pushing them aggressively? [Youth]",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_003b__01,How many times has this (police officer was physically aggressive) happened to a close friend or family member in the past year? [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_005a,Have you ever been stopped by a police officer for no clear reason? [Youth],NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_005a__01,How many times has this (stopped by a police officer for no clear reason) happened to you in the past year? [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_005b,Has a close friend or family member ever been stopped by a police officer for no clear reason? [Youth],NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_005b__01,How many times has this (stopped by a police officer for no clear reason) happened to a close friend or family member in the past year? [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol_006a,"In the last 2 years, how many times have you been arrested by the police? [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol__imp_001,I trust the police in my community. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol__imp_002,The police treat individuals fairly in my community. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Community,fc_y_nsc,Neighborhood Safety & Crime [Youth],fc_y_nsc__pol__imp_003,The police treat people with respect in my community. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_dtt,Peer Behavior Profile [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_age,"Peer Behavior Profile [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_adm,Peer Behavior Profile [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_001,How many of your friends: Have skipped school,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_002,How many of your friends: Have been suspended from school,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_003,How many of your friends: Have shoplifted occasionally,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_004,How many of your friends: Are athletes,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_005,How many of your friends: Attend spiritual or religious services once a month or more often,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pbp,Peer Behavior Profile [Youth],fc_y_pbp_006,How many of your friends: Are excellent students (GPA 3.5 [B+] or higher),NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_dtt,Pet Ownership [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_age,"Pet Ownership [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_adm,Pet Ownership [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___0,"Do you currently have any pets? [Multi-select]: No, I do not have any pets",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___1,Do you currently have any pets? [Multi-select]: Dog,NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___2,Do you currently have any pets? [Multi-select]: Cat,NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___3,Do you currently have any pets? [Multi-select]: Horse,NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___4,Do you currently have any pets? [Multi-select]: Fish,NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___5,"Do you currently have any pets? [Multi-select]: Other Small animal (e.g., rabbit, hamster, bird)",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Family,fc_y_pet,Pet Ownership [Youth],fc_y_pet_001___6,Do you currently have any pets? [Multi-select]: Other,NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_dtt,Parental Monitoring [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_age,"Parental Monitoring [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_adm,Parental Monitoring [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_001,How often do your parents/guardians know where you are?,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_002,How often do your parents know who you are with when you are not at school and away from home?,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_003,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_004,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_005,"In an average week, how many times do you and your parents/guardians, eat dinner together?",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_mean,Parental Monitoring [Youth]: Mean [Validation: No more than 1 missing or declined],NA,summary score,double,interval,FALSE
Youth,"Friends, Family, & Community",Parenting,fc_y_pm,Parental Monitoring [Youth],fc_y_pm_nm,Parental Monitoring [Youth]: Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_dtt,Peer Network Health [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_age,"Peer Network Health [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_adm,Peer Network Health [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_001,"During the last 6 months, have any of your close friends ever suggested that you not use drugs or alcohol?",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_002,"During the last 6 months, have any of your close friends given you help with school, with money, with transportation, or help by talking through problems?",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_002__01,How much help did your close friends give you?,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_003,"During the last 6 months, have any of your close friends encouraged you to get or stay involved with sports/exercise, school teams or clubs, volunteering, or religious activities?",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_003__01,How much did your close friends encourage you?,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_003__02,"Did any of those activities include art, music, dance, or theater?",NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_nm,Peer Network Health [Youth]: Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_pnh,Peer Network Health [Youth],fc_y_pnh_sum,Peer Network Health [Youth]: Sum [Validation: No more than 0 missing or declined],NA,summary score,integer,interval,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_dtt,Prosocial Behavior [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_age,"Prosocial Behavior [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_adm,Prosocial Behavior [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_001,I try to be nice to other people. I care about their feelings.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_002,"I am helpful if someone is hurt, upset, or feeling sick.",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_003,"I often offer to help others (parents, teachers, children).",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_mean,Prosocial Behavior [Youth]: Mean [Validation: No more than 0 missing or declined],NA,summary score,double,interval,FALSE
Youth,"Friends, Family, & Community",Temperament/Personality,fc_y_psb,Prosocial Behavior [Youth],fc_y_psb_nm,Prosocial Behavior [Youth]: Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_dtt,Resistance to Peer Influence [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_age,"Resistance to Peer Influence [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_adm,Resistance to Peer Influence [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_001,Which sort of person are you most like? (Keep friends happy),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_002,Which sort of person are you most like? (Fit in crowd),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_003,Which sort of person are you most like? (Change mind),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_004,Which sort of person are you most like? (Stay on good side),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_005,Which sort of person are you most like? (Hide opinions),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_006,Which sort of person are you most like? (Break law),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_007,Which sort of person are you most like? (Change behavior),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_008,Which sort of person are you most like? (Take more risks),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_009,Which sort of person are you most like? (Get respect),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_010,Which sort of person are you most like? (Go along),NA,item,character,nominal,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_mean,Resistance to Peer Influence [Youth]: Mean [Validation: No more than 3 missing or declined],NA,summary score,double,interval,FALSE
Youth,"Friends, Family, & Community",Peers,fc_y_rpi,Resistance to Peer Influence [Youth],fc_y_rpi_nm,Resistance to Peer Influence [Youth]: Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_sag,School Attendance & Grades [Youth],fc_y_sag_dtt,School Attendance & Grades [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_sag,School Attendance & Grades [Youth],fc_y_sag_age,"School Attendance & Grades [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_sag,School Attendance & Grades [Youth],fc_y_sag_adm,School Attendance & Grades [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_sag,School Attendance & Grades [Youth],fc_y_sag_002,"How many days did you skip school without an excuse during the past 4 weeks? Do not count days that were excused, like when school is on vacation or you have a note from your parent or doctor.",days (d),item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_sag,School Attendance & Grades [Youth],fc_y_sag_005,What grades did you receive in school last year?,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_dtt,School Risk & Protective Factors [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_age,"School Risk & Protective Factors [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_adm,School Risk & Protective Factors [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_adm__rmt___1,School Risk & Protective Factors [Youth]: Method of administration (Remote visit) [Audio (i.e. phone call)],NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_adm__rmt___2,School Risk & Protective Factors [Youth]: Method of administration (Remote visit) [Video/Webcam],NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_adm__rmt___3,School Risk & Protective Factors [Youth]: Method of administration (Remote visit) [Screen Sharing],NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_adm__rmt___4,School Risk & Protective Factors [Youth]: Method of administration (Remote visit) [In person (ONLY if issues arise and hybrid)],NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf_dev,School Risk & Protective Factors [Youth]: Device used during administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__dis_001,"Usually, school bores me.",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__dis_002,Getting good grades is not so important to me.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_001,"In my school, students have lots of chances to help decide things like class activities and rules.",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_002,I get along with my teachers.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_003,My teacher(s) notices when I am doing a good job and lets me know about it.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_004,"There are lots of chances for students in my school to get involved in sports, clubs, or other school activities outside of class.",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_005,I feel safe at my school.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_006,The school lets my parents know when I have done something well.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__involv_001,I like school because I do well in class.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__involv_002,I feel I'm just as smart as other kids my age.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__involv_003,There are lots of chances to be part of class discussions or activities.,NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__involv_004,"In general, I like school a lot.",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__dis_mean,School Risk & Protective Factors [Youth] (School disengagement): Mean [Validation: No more than 0 missing or declined],NA,summary score,double,interval,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__dis_nm,School Risk & Protective Factors [Youth] (School disengagement): Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_mean,School Risk & Protective Factors [Youth] (School environment): Mean [Validation: No more than 1 missing or declined],NA,summary score,double,interval,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__env_nm,School Risk & Protective Factors [Youth] (School environment): Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__involv_mean,School Risk & Protective Factors [Youth] (School involvement): Mean [Validation: No more than 0 missing or declined],NA,summary score,double,interval,FALSE
Youth,"Friends, Family, & Community",Work & School,fc_y_srpf,School Risk & Protective Factors [Youth],fc_y_srpf__involv_nm,School Risk & Protective Factors [Youth] (School involvement): Number missing,NA,summary score,integer,ratio,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs_dtt,Values Scale [Youth]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs_age,"Values Scale [Youth]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs_adm,Values Scale [Youth]: Method of administration,NA,administrative,character,nominal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__indselfrel_001,People should learn how to take care of themselves and not depend on others. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__indselfrel_002,The most important thing parents can teach their children is to be independent from others. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__indselfrel_003,As children get older their parents should allow them to make their own decisions [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__indselfrel_004,"When there are problems in life, a person can only count on him or herself. [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__indselfrel_005,Parents should encourage children to solve their own problems. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__obl_001,Children should be taught that it is their duty to care for their parents when their parents get old. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__obl_002,"If a relative is having a hard time financially, one should help them out if possible. [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__obl_003,A person should share their home with relatives if they need a place to stay [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__obl_004,Older kids should take care of and be role models for their younger brothers and sisters. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__obl_005,Parents should be willing to make great sacrifices to make sure their children have a better life. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__ref_001,Children should always do things to make their parents happy. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__ref_002,"When it comes to important decisions, the family should ask for advice from close relatives. [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__ref_003,Children should be taught to always be good because they represent the family. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__ref_004,A person should always think about their family when making important decisions. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__ref_005,It is important to work hard and do one's best because this work reflects on the family. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_001,One's belief in God or Higher Power(s) gives inner strength and meaning to life. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_002,God or Higher Power(s) is first; family is second. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_003,Parents should teach their children how to pray. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_004,"If everything is taken away, one still has their faith in God or Higher Power(s). [Youth]",NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_005,It is important to thank God or Higher Power(s) every day for all one has. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_006,It is important to follow the Word of God or Higher Power(s). [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__relig_007,Religion should be an important part of one's life. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__supp_001,Parents should teach their children that the family always comes first. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__supp_002,Family provides a sense of security because they will always be there for you. [Youth],NA,item,character,ordinal,FALSE
Youth,"Friends, Family, & Community",Culture,fc_y_vs,Values Scale [Youth],fc_y_vs__supp_003,It is always important to be united as a family [Youth],NA,item,character,ordinal,FALSE
